time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density,generation solar,generation wind onshore
2017-08-16 07:00:00,0.0404,22.631,303.1346,528.0749,0.0,0.0,0.3396,1.1416,410.0,1028.0
2017-08-16 08:00:00,0.0383,25.093,465.0828,757.1229,0.0,0.0,0.3888,1.1345,1389.0,667.0
2017-08-16 09:00:00,0.035,26.889,601.0932,948.4103,0.0,0.0,0.3848,1.1293,3281.0,496.0
2017-08-16 10:00:00,0.0206,28.479,745.0182,1088.8998,0.0,0.0,0.3073,1.1246,4432.0,466.0
2017-08-16 11:00:00,0.0118,29.819,841.9693,1168.9779,0.0,0.0,0.2894,1.1203,4912.0,585.0
2017-08-16 12:00:00,0.007,30.681,848.158,1183.2365,0.0,0.0,0.3108,1.1168,5127.0,740.0
2017-08-16 13:00:00,0.0045,31.061,782.6368,1130.5914,0.0,0.0,0.3194,1.1145,5167.0,987.0
2017-08-16 14:00:00,0.0047,31.085,683.0292,1014.6882,0.0,0.0,0.3015,1.1132,5058.0,1397.0
2017-08-16 15:00:00,0.0055,30.924,583.5668,843.3427,0.0,0.0,0.184,1.1126,4842.0,1785.0
2017-08-16 16:00:00,0.006,30.307,416.2854,628.2341,0.0,0.0,0.1513,1.113,4439.0,2368.0
2017-08-16 17:00:00,0.0052,29.176,227.6743,384.0106,0.0,0.0,0.1692,1.1149,3894.0,2839.0
2017-08-16 18:00:00,0.0005,26.929,60.2271,130.547,0.0,0.0,0.2163,1.1188,2977.0,3456.0
2017-08-16 19:00:00,0.0006,24.731,1.2857,3.9867,0.0,0.0,0.2223,1.1241,1540.0,3653.0
2017-08-16 20:00:00,0.0015,23.62,0.0,0.0,0.0,0.0,0.1902,1.1286,773.0,3825.0
2017-08-16 21:00:00,0.0011,22.824,0.0,0.0,0.0,0.0,0.2121,1.1313,631.0,3739.0
2017-08-16 22:00:00,0.0007,22.344,0.0,0.0,0.0,0.0,0.2378,1.133,626.0,3575.0
2017-08-16 23:00:00,0.0006,21.96,0.0,0.0,0.0,0.0,0.2411,1.1347,605.0,3367.0
2017-08-17 00:00:00,0.0008,21.544,0.0,0.0,0.0,0.0,0.3005,1.1362,542.0,3171.0
2017-08-17 01:00:00,0.001,21.121,0.0,0.0,0.0,0.0,0.3629,1.1375,481.0,2939.0
2017-08-17 02:00:00,0.0011,20.795,0.0,0.0,0.0,0.0,0.3689,1.1386,371.0,2680.0
2017-08-17 03:00:00,0.0015,20.5,0.0,0.0,0.0,0.0,0.3675,1.1397,274.0,2313.0
2017-08-17 04:00:00,0.002,20.182,0.0008,0.0048,0.0,0.0,0.3762,1.141,229.0,2076.0
2017-08-17 05:00:00,0.0022,20.034,19.0096,51.7665,0.0,0.0,0.3514,1.1422,117.0,1800.0
2017-08-17 06:00:00,0.0018,21.494,143.6576,274.4461,0.0,0.0,0.32,1.1418,98.0,1594.0
2017-08-17 07:00:00,0.0008,23.669,337.7511,524.1579,0.0,0.0,0.2261,1.1369,513.0,1304.0
2017-08-17 08:00:00,0.0004,26.152,536.3857,753.5769,0.0,0.0,0.1141,1.1298,1713.0,999.0
2017-08-17 09:00:00,0.0005,28.368,703.7997,945.223,0.0,0.0,0.1026,1.1235,3620.0,988.0
2017-08-17 10:00:00,0.0006,30.051,827.5034,1085.9159,0.0,0.0,0.1307,1.1185,4496.0,1127.0
2017-08-17 11:00:00,0.0006,31.251,899.389,1166.1746,0.0,0.0,0.1341,1.1145,4840.0,1411.0
2017-08-17 12:00:00,0.0006,32.064,914.258,1180.3921,0.0,0.0,0.1505,1.1114,5004.0,1624.0
2017-08-17 13:00:00,0.0005,32.454,866.255,1127.7009,0.0,0.0,0.177,1.1092,5030.0,1731.0
2017-08-17 14:00:00,0.0002,32.451,764.6353,1011.5798,0.0,0.0,0.2221,1.1081,4938.0,1981.0
2017-08-17 15:00:00,0.0004,32.098,614.6536,839.9459,0.0,0.0,0.2231,1.1078,4699.0,2360.0
2017-08-17 16:00:00,0.0002,31.348,432.6721,624.4546,0.0,0.0,0.1782,1.1085,4316.0,2637.0
2017-08-17 17:00:00,0.0,30.099,236.1067,379.8157,0.0,0.0,0.1283,1.1106,3733.0,3107.0
2017-08-17 18:00:00,0.0004,27.732,61.9969,126.4176,0.0,0.0,0.0777,1.1146,2794.0,3522.0
2017-08-17 19:00:00,0.0012,25.486,1.2261,3.599,0.0,0.0,0.0532,1.1201,1385.0,3590.0
2017-08-17 20:00:00,0.0018,24.385,0.0,0.0,0.0,0.0,0.0468,1.1247,743.0,3695.0
2017-08-17 21:00:00,0.0012,23.596,0.0,0.0,0.0,0.0,0.0559,1.1276,654.0,3667.0
2017-08-17 22:00:00,0.0014,22.988,0.0,0.0,0.0,0.0,0.0676,1.1293,645.0,3679.0
2017-08-17 23:00:00,0.0021,22.502,0.0,0.0,0.0,0.0,0.0853,1.1307,636.0,3729.0
2017-08-18 00:00:00,0.0027,21.972,0.0,0.0,0.0,0.0,0.1081,1.1318,615.0,3563.0
2017-08-18 01:00:00,0.0034,21.52,0.0,0.0,0.0,0.0,0.1268,1.1329,556.0,3596.0
2017-08-18 02:00:00,0.0051,21.168,0.0,0.0,0.0,0.0,0.1647,1.1339,461.0,3544.0
2017-08-18 03:00:00,0.0066,20.823,0.0,0.0,0.0,0.0,0.2057,1.1352,294.0,3456.0
2017-08-18 04:00:00,0.0053,20.471,0.0004,0.002,0.0,0.0,0.2111,1.1368,233.0,3171.0
2017-08-18 05:00:00,0.0063,20.342,19.3863,48.9752,0.0,0.0,0.2053,1.1382,201.0,2837.0
2017-08-18 06:00:00,0.0067,21.888,147.8853,270.1084,0.0,0.0,0.1546,1.1383,190.0,2621.0
2017-08-18 07:00:00,0.0055,24.004,335.9416,520.1925,0.0,0.0,0.1233,1.1337,557.0,2504.0
2017-08-18 08:00:00,0.0062,26.524,524.0743,749.9957,0.0,0.0,0.1444,1.1265,1719.0,1875.0
2017-08-18 09:00:00,0.007,28.661,691.918,941.9199,0.0,0.0,0.1961,1.1205,3587.0,1724.0
2017-08-18 10:00:00,0.008,30.244,818.4627,1082.9044,0.0,0.0,0.2214,1.1158,4462.0,1668.0
2017-08-18 11:00:00,0.009,31.404,889.1266,1163.2798,0.0,0.0,0.1942,1.112,4804.0,2028.0
2017-08-18 12:00:00,0.0087,32.145,893.8956,1177.5181,0.0,0.0,0.2606,1.1091,4975.0,2727.0
2017-08-18 13:00:00,0.0078,32.47,840.3148,1124.7659,0.0,0.0,0.3081,1.1072,5008.0,3415.0
2017-08-18 14:00:00,0.0076,32.344,730.1847,1008.44,0.0,0.0,0.3902,1.1064,4910.0,4078.0
2017-08-18 15:00:00,0.0074,31.912,580.4926,836.483,0.0,0.0,0.3663,1.1063,4646.0,4819.0
2017-08-18 16:00:00,0.0068,31.13,404.3261,620.6308,0.0,0.0,0.4104,1.1072,4229.0,5613.0
2017-08-18 17:00:00,0.0056,29.902,215.9728,375.5501,0.0,0.0,0.4314,1.1094,3606.0,6163.0
2017-08-18 18:00:00,0.0074,27.585,54.0112,122.2696,0.0,0.0,0.4957,1.1138,2618.0,6555.0
2017-08-18 19:00:00,0.0068,25.392,1.1564,3.2532,0.0,0.0,0.5032,1.1198,1269.0,6377.0
2017-08-18 20:00:00,0.0071,24.347,0.0,0.0,0.0,0.0,0.4559,1.1249,727.0,6461.0
2017-08-18 21:00:00,0.0069,23.588,0.0,0.0,0.0,0.0,0.4141,1.1284,659.0,6757.0
2017-08-18 22:00:00,0.0066,22.969,0.0,0.0,0.0,0.0,0.4746,1.1309,647.0,6781.0
2017-08-18 23:00:00,0.0053,22.459,0.0,0.0,0.0,0.0,0.5748,1.1332,630.0,6717.0
2017-08-19 00:00:00,0.0054,21.983,0.0,0.0,0.0,0.0,0.5867,1.135,599.0,6644.0
2017-08-19 01:00:00,0.0049,21.51,0.0,0.0,0.0,0.0,0.5887,1.1366,520.0,6516.0
2017-08-19 02:00:00,0.0044,21.082,0.0,0.0,0.0,0.0,0.5831,1.138,359.0,6288.0
2017-08-19 03:00:00,0.0049,20.67,0.0,0.0,0.0,0.0,0.5421,1.1396,248.0,5850.0
2017-08-19 04:00:00,0.0051,20.256,0.0001,0.0006,0.0,0.0,0.5069,1.1413,190.0,5659.0
2017-08-19 05:00:00,0.0044,20.011,14.2531,46.2472,0.0,0.0,0.5376,1.143,100.0,5931.0
2017-08-19 06:00:00,0.0039,21.012,129.4173,265.7155,0.0,0.0,0.5387,1.1433,115.0,5954.0
2017-08-19 07:00:00,0.0029,22.754,315.7054,516.1305,0.0,0.0,0.5228,1.1398,479.0,5666.0
2017-08-19 08:00:00,0.0023,24.908,512.2613,746.3314,0.0,0.0,0.5483,1.1341,1533.0,5874.0
2017-08-19 09:00:00,0.002,26.9,675.0836,938.6012,0.0,0.0,0.5837,1.1286,3148.0,5750.0
2017-08-19 10:00:00,0.0014,28.519,794.4833,1079.7695,0.0,0.0,0.6346,1.1238,4119.0,5032.0
2017-08-19 11:00:00,0.0012,29.727,868.7565,1160.3203,0.0,0.0,0.669,1.1199,4683.0,4348.0
2017-08-19 12:00:00,0.0015,30.512,884.4912,1174.5858,0.0,0.0,0.6493,1.1171,4921.0,4128.0
2017-08-19 13:00:00,0.0016,30.931,838.9254,1121.7163,0.0,0.0,0.6437,1.115,4914.0,4277.0
2017-08-19 14:00:00,0.0015,30.954,736.6553,1005.1975,0.0,0.0,0.67,1.1139,4808.0,4630.0
2017-08-19 15:00:00,0.001,30.605,591.1504,832.9426,0.0,0.0,0.65,1.1136,4588.0,4922.0
2017-08-19 16:00:00,0.0007,29.847,412.3103,616.739,0.0,0.0,0.6262,1.1145,4189.0,5330.0
2017-08-19 17:00:00,0.0005,28.648,221.4387,371.238,0.0,0.0,0.5844,1.1168,3560.0,5974.0
2017-08-19 18:00:00,0.0003,26.673,55.9342,118.1384,0.0,0.0,0.5653,1.1209,2537.0,6746.0
2017-08-19 19:00:00,0.0007,24.635,1.0287,2.9452,0.0,0.0,0.5446,1.1266,1253.0,7392.0
2017-08-19 20:00:00,0.0015,23.45,0.0,0.0,0.0,0.0,0.5404,1.1316,734.0,8092.0
2017-08-19 21:00:00,0.0023,22.671,0.0,0.0,0.0,0.0,0.5892,1.1352,670.0,8355.0
2017-08-19 22:00:00,0.0031,22.115,0.0,0.0,0.0,0.0,0.6181,1.1378,652.0,8488.0
2017-08-19 23:00:00,0.0039,21.607,0.0,0.0,0.0,0.0,0.643,1.1401,597.0,8233.0
2017-08-20 00:00:00,0.0052,21.083,0.0,0.0,0.0,0.0,0.6891,1.142,558.0,8182.0
2017-08-20 01:00:00,0.0058,20.632,0.0,0.0,0.0,0.0,0.7044,1.1437,502.0,7921.0
2017-08-20 02:00:00,0.0055,20.23,0.0,0.0,0.0,0.0,0.6828,1.1452,399.0,7464.0
2017-08-20 03:00:00,0.0056,19.852,0.0,0.0,0.0,0.0,0.6224,1.1466,297.0,7200.0
2017-08-20 04:00:00,0.0056,19.5,0.0,0.0001,0.0,0.0,0.5069,1.148,209.0,7129.0
2017-08-20 05:00:00,0.0058,19.341,14.7133,43.578,0.0,0.0,0.4296,1.1494,131.0,7097.0
2017-08-20 06:00:00,0.0057,20.423,132.2729,261.2778,0.0,0.0,0.377,1.1489,137.0,7086.0
2017-08-20 07:00:00,0.0042,22.382,326.3516,512.0289,0.0,0.0,0.3516,1.1442,539.0,6857.0
2017-08-20 08:00:00,0.0026,24.677,515.5861,742.5982,0.0,0.0,0.3278,1.1376,1650.0,6366.0
2017-08-20 09:00:00,0.0022,26.774,680.4707,935.1932,0.0,0.0,0.2723,1.1316,3483.0,5779.0
2017-08-20 10:00:00,0.0028,28.454,804.3375,1076.6568,0.0,0.0,0.2131,1.1265,4377.0,5406.0
2017-08-20 11:00:00,0.0028,29.746,876.9379,1157.2584,0.0,0.0,0.1679,1.1222,4770.0,5227.0
2017-08-20 12:00:00,0.0021,30.659,892.047,1171.5729,0.0,0.0,0.1478,1.1187,4960.0,5208.0
2017-08-20 13:00:00,0.0012,31.197,847.0065,1118.6015,0.0,0.0,0.147,1.116,4993.0,5242.0
2017-08-20 14:00:00,0.0004,31.342,746.755,1001.8797,0.0,0.0,0.1585,1.1141,4901.0,5231.0
2017-08-20 15:00:00,0.0002,31.099,601.0413,829.3682,0.0,0.0,0.1691,1.1132,4665.0,5475.0
2017-08-20 16:00:00,0.0001,30.395,420.0648,612.7544,0.0,0.0,0.1465,1.1137,4267.0,5876.0
2017-08-20 17:00:00,0.0001,29.157,223.6331,366.8769,0.0,0.0,0.1119,1.1158,3649.0,6146.0
2017-08-20 18:00:00,0.0,26.878,53.5112,114.0196,0.0,0.0,0.0872,1.12,2602.0,6483.0
2017-08-20 19:00:00,0.0001,24.691,0.747,2.6691,0.0,0.0,0.0659,1.1257,1229.0,6807.0
2017-08-20 20:00:00,0.0001,23.474,0.0,0.0,0.0,0.0,0.0536,1.1307,722.0,7171.0
2017-08-20 21:00:00,0.0001,22.619,0.0,0.0,0.0,0.0,0.0521,1.1341,663.0,7346.0
2017-08-20 22:00:00,0.0,22.036,0.0,0.0,0.0,0.0,0.0593,1.1368,649.0,7084.0
2017-08-20 23:00:00,0.0,21.46,0.0,0.0,0.0,0.0,0.0585,1.1391,556.0,6512.0
2017-08-21 00:00:00,0.0,20.988,0.0,0.0,0.0,0.0,0.0465,1.1405,457.0,6056.0
2017-08-21 01:00:00,0.0001,20.621,0.0,0.0,0.0,0.0,0.0344,1.1414,320.0,5574.0
2017-08-21 02:00:00,0.0001,20.319,0.0,0.0,0.0,0.0,0.0262,1.1419,248.0,5156.0
2017-08-21 03:00:00,0.0002,20.012,0.0,0.0,0.0,0.0,0.0248,1.1426,169.0,4923.0
2017-08-21 04:00:00,0.0007,19.707,0.0,0.0,0.0,0.0,0.0317,1.1433,104.0,4417.0
2017-08-21 05:00:00,0.0011,19.619,16.5973,40.9763,0.0,0.0,0.038,1.144,86.0,3971.0
2017-08-21 06:00:00,0.0009,21.192,143.9037,256.7734,0.0,0.0,0.0372,1.1432,115.0,3780.0
2017-08-21 07:00:00,0.0004,23.32,334.882,507.8372,0.0,0.0,0.04,1.138,522.0,3612.0
2017-08-21 08:00:00,0.0002,25.787,525.7697,738.826,0.0,0.0,0.0376,1.1307,1586.0,3169.0
2017-08-21 09:00:00,0.0002,28.086,691.8522,931.7241,0.0,0.0,0.0307,1.1237,3425.0,3072.0
2017-08-21 10:00:00,0.0001,29.889,815.9961,1073.4056,0.0,0.0,0.0246,1.118,4549.0,3051.0
2017-08-21 11:00:00,0.0001,31.199,887.3789,1154.2357,0.0,0.0,0.0239,1.1135,4960.0,2966.0
2017-08-21 12:00:00,0.0,32.069,903.5272,1168.5365,0.0,0.0,0.0206,1.11,5134.0,2940.0
2017-08-21 13:00:00,0.0,32.496,856.1268,1115.4163,0.0,0.0,0.0167,1.1076,5167.0,3043.0
2017-08-21 14:00:00,0.0,32.499,752.8204,998.5097,0.0,0.0,0.0133,1.1061,5072.0,3227.0
2017-08-21 15:00:00,0.0,32.131,602.068,825.7021,0.0,0.0,0.011,1.1056,4844.0,3506.0
2017-08-21 16:00:00,0.0,31.344,416.8027,608.7608,0.0,0.0,0.0133,1.1063,4484.0,3890.0
2017-08-21 17:00:00,0.0,30.04,218.9887,362.422,0.0,0.0,0.0241,1.1085,3894.0,4255.0
2017-08-21 18:00:00,0.0,27.699,49.3958,109.9255,0.0,0.0,0.0347,1.1125,2856.0,4485.0
2017-08-21 19:00:00,0.0,25.564,0.6018,2.4196,0.0,0.0,0.0476,1.1177,1414.0,4782.0
2017-08-21 20:00:00,0.0001,24.539,0.0,0.0,0.0,0.0,0.0552,1.1222,860.0,5198.0
2017-08-21 21:00:00,0.0001,23.738,0.0,0.0,0.0,0.0,0.0558,1.1253,771.0,5611.0
2017-08-21 22:00:00,0.0001,23.123,0.0,0.0,0.0,0.0,0.0528,1.1277,695.0,5867.0
2017-08-21 23:00:00,0.0001,22.574,0.0,0.0,0.0,0.0,0.0515,1.1299,621.0,6084.0
2017-08-22 00:00:00,0.0001,22.074,0.0,0.0,0.0,0.0,0.0487,1.1317,498.0,6130.0
2017-08-22 01:00:00,0.0003,21.622,0.0,0.0,0.0,0.0,0.0419,1.1332,301.0,5742.0
2017-08-22 02:00:00,0.0003,21.212,0.0,0.0,0.0,0.0,0.0385,1.1345,217.0,4939.0
2017-08-22 03:00:00,0.0004,20.833,0.0,0.0,0.0,0.0,0.0399,1.1358,190.0,4374.0
2017-08-22 04:00:00,0.0003,20.477,0.0,0.0,0.0,0.0,0.0427,1.1372,162.0,4161.0
2017-08-22 05:00:00,0.0005,20.301,15.4335,38.4455,0.0,0.0,0.0438,1.1385,99.0,4016.0
2017-08-22 06:00:00,0.0005,21.754,139.3402,252.2294,0.0,0.0,0.0377,1.1383,122.0,3644.0
2017-08-22 07:00:00,0.0002,23.974,328.3748,503.6215,0.0,0.0,0.032,1.1333,515.0,2970.0
2017-08-22 08:00:00,0.0,26.56,519.391,734.9791,0.0,0.0,0.034,1.126,1536.0,2215.0
2017-08-22 09:00:00,0.0,28.727,688.6131,928.2164,0.0,0.0,0.0303,1.12,3432.0,1993.0
2017-08-22 10:00:00,0.0,30.324,812.1119,1070.149,0.0,0.0,0.0388,1.1154,4557.0,2035.0
2017-08-22 11:00:00,0.0,31.456,882.7332,1151.0305,0.0,0.0,0.0377,1.1118,4970.0,2283.0
2017-08-22 12:00:00,0.0,32.216,899.4243,1165.3647,0.0,0.0,0.0414,1.1089,5157.0,2610.0
2017-08-22 13:00:00,0.0002,32.565,850.7492,1112.2419,0.0,0.0,0.0485,1.107,5182.0,2780.0
2017-08-22 14:00:00,0.001,32.505,745.6366,995.085,0.0,0.0,0.0726,1.106,5078.0,2866.0
2017-08-22 15:00:00,0.0013,32.055,590.5697,821.9578,0.0,0.0,0.1123,1.1059,4837.0,3113.0
2017-08-22 16:00:00,0.0005,31.163,402.9502,604.6652,0.0,0.0,0.1403,1.1071,4376.0,3340.0
2017-08-22 17:00:00,0.0009,29.793,205.4433,357.9283,0.0,0.0,0.1358,1.1098,3700.0,3773.0
2017-08-22 18:00:00,0.0095,27.424,45.0698,105.8529,0.0,0.0,0.1201,1.1145,2699.0,4244.0
2017-08-22 19:00:00,0.004,25.173,0.5564,2.1938,0.0,0.0,0.1123,1.1206,1340.0,4792.0
2017-08-22 20:00:00,0.0058,24.069,0.0,0.0,0.0,0.0,0.1198,1.1255,763.0,5293.0
2017-08-22 21:00:00,0.006,23.29,0.0,0.0,0.0,0.0,0.1059,1.1284,676.0,5405.0
2017-08-22 22:00:00,0.0058,22.718,0.0,0.0,0.0,0.0,0.0968,1.13,604.0,5007.0
2017-08-22 23:00:00,0.0046,22.259,0.0,0.0,0.0,0.0,0.0999,1.1312,530.0,4661.0
2017-08-23 00:00:00,0.0029,21.904,0.0,0.0,0.0,0.0,0.1111,1.1321,468.0,4680.0
2017-08-23 01:00:00,0.0029,21.589,0.0,0.0,0.0,0.0,0.113,1.1328,353.0,4543.0
2017-08-23 02:00:00,0.0024,21.221,0.0,0.0,0.0,0.0,0.1294,1.1337,231.0,3908.0
2017-08-23 03:00:00,0.0027,20.801,0.0,0.0,0.0,0.0,0.157,1.1352,136.0,3516.0
2017-08-23 04:00:00,0.002,20.421,0.0,0.0,0.0,0.0,0.1889,1.1372,104.0,3154.0
2017-08-23 05:00:00,0.0022,20.146,13.1094,35.9838,0.0,0.0,0.2093,1.1391,93.0,2723.0
2017-08-23 06:00:00,0.0025,21.379,124.0625,247.6274,0.0,0.0,0.22,1.1399,115.0,2382.0
2017-08-23 07:00:00,0.007,23.258,296.0747,499.3488,0.0,0.0,0.2552,1.1364,465.0,1967.0
2017-08-23 08:00:00,0.0025,25.538,463.4312,731.0569,0.0,0.0,0.3041,1.13,1485.0,1391.0
2017-08-23 09:00:00,0.0027,27.631,609.1318,924.6004,0.0,0.0,0.3257,1.124,3452.0,1168.0
2017-08-23 10:00:00,0.0032,29.204,706.9947,1066.7766,0.0,0.0,0.3764,1.119,4416.0,1288.0
2017-08-23 11:00:00,0.0054,30.368,769.4148,1147.7372,0.0,0.0,0.4178,1.1151,4775.0,1613.0
2017-08-23 12:00:00,0.0036,31.156,781.0437,1162.1741,0.0,0.0,0.4485,1.1121,4998.0,2225.0
2017-08-23 13:00:00,0.0038,31.483,726.0014,1108.8812,0.0,0.0,0.4504,1.11,4979.0,2825.0
2017-08-23 14:00:00,0.0063,31.466,639.9847,991.5579,0.0,0.0,0.4448,1.1088,4825.0,3325.0
2017-08-23 15:00:00,0.0082,31.204,530.1416,818.1822,0.0,0.0,0.3437,1.1082,4404.0,3839.0
2017-08-23 16:00:00,0.012,30.517,379.0497,600.5195,0.0,0.0,0.2545,1.1089,3838.0,4332.0
2017-08-23 17:00:00,0.0102,29.272,195.9853,353.4018,0.0,0.0,0.2395,1.1111,3177.0,4637.0
2017-08-23 18:00:00,0.047,26.874,42.4777,101.8194,0.0,0.0,0.2612,1.1153,2209.0,4863.0
2017-08-23 19:00:00,0.0493,24.775,0.5894,1.9895,0.0,0.0,0.2905,1.1205,1123.0,4777.0
2017-08-23 20:00:00,0.0677,23.772,0.0,0.0,0.0,0.0,0.33,1.1248,662.0,4805.0
2017-08-23 21:00:00,0.0512,23.076,0.0,0.0,0.0,0.0,0.379,1.1276,565.0,5125.0
2017-08-23 22:00:00,0.025,22.489,0.0,0.0,0.0,0.0,0.4252,1.1296,454.0,5115.0
2017-08-23 23:00:00,0.0129,22.062,0.0,0.0,0.0,0.0,0.4434,1.1314,342.0,5075.0
2017-08-24 00:00:00,0.0089,21.787,0.0,0.0,0.0,0.0,0.4946,1.1327,269.0,4952.0
2017-08-24 01:00:00,0.01,21.409,0.0,0.0,0.0,0.0,0.571,1.1338,214.0,4573.0
2017-08-24 02:00:00,0.0096,21.038,0.0,0.0,0.0,0.0,0.6259,1.1348,204.0,4273.0
2017-08-24 03:00:00,0.0113,20.758,0.0,0.0,0.0,0.0,0.6395,1.1361,188.0,4144.0
2017-08-24 04:00:00,0.0154,20.388,0.0,0.0,0.0,0.0,0.6218,1.1375,108.0,4038.0
2017-08-24 05:00:00,0.0176,20.08,9.3632,33.6026,0.0,0.0,0.6,1.1391,86.0,3530.0
2017-08-24 06:00:00,0.0119,21.058,105.0021,242.9581,0.0,0.0,0.5313,1.14,96.0,3599.0
2017-08-24 07:00:00,0.0089,22.821,275.162,494.9716,0.0,0.0,0.4488,1.1369,445.0,3272.0
2017-08-24 08:00:00,0.0041,25.247,467.1953,727.1039,0.0,0.0,0.3853,1.1305,1427.0,2576.0
2017-08-24 09:00:00,0.0039,27.418,645.7611,920.9409,0.0,0.0,0.3564,1.1247,3207.0,2353.0
2017-08-24 10:00:00,0.0037,29.017,775.9046,1063.335,0.0,0.0,0.3825,1.12,4399.0,2601.0
2017-08-24 11:00:00,0.003,30.249,849.7966,1144.497,0.0,0.0,0.4569,1.1158,4806.0,3103.0
2017-08-24 12:00:00,0.0025,31.106,860.7637,1158.8608,0.0,0.0,0.5001,1.1124,4974.0,3975.0
2017-08-24 13:00:00,0.0023,31.534,812.8059,1105.5301,0.0,0.0,0.5145,1.1101,5003.0,4912.0
2017-08-24 14:00:00,0.0025,31.512,705.9136,988.0034,0.0,0.0,0.5038,1.1089,4895.0,5654.0
2017-08-24 15:00:00,0.0021,31.073,553.9933,814.331,0.0,0.0,0.463,1.1088,4600.0,6143.0
2017-08-24 16:00:00,0.002,30.18,374.3299,596.3256,0.0,0.0,0.444,1.1101,4130.0,6642.0
2017-08-24 17:00:00,0.0024,28.771,186.8532,348.7909,0.0,0.0,0.418,1.113,3344.0,6568.0
2017-08-24 18:00:00,0.0018,26.299,38.0905,97.8282,0.0,0.0,0.369,1.1178,2126.0,6137.0
2017-08-24 19:00:00,0.002,24.137,0.4739,1.8042,0.0,0.0,0.3291,1.1234,1033.0,5308.0
2017-08-24 20:00:00,0.0021,23.134,0.0,0.0,0.0,0.0,0.3121,1.1279,667.0,4830.0
2017-08-24 21:00:00,0.0018,22.388,0.0,0.0,0.0,0.0,0.2978,1.1306,533.0,4333.0
2017-08-24 22:00:00,0.0018,21.867,0.0,0.0,0.0,0.0,0.2973,1.1322,399.0,3910.0
2017-08-24 23:00:00,0.0019,21.52,0.0,0.0,0.0,0.0,0.3045,1.1334,297.0,3446.0
2017-08-25 00:00:00,0.0018,21.268,0.0,0.0,0.0,0.0,0.3289,1.1342,235.0,3127.0
2017-08-25 01:00:00,0.0022,21.038,0.0,0.0,0.0,0.0,0.3264,1.1349,186.0,3032.0
2017-08-25 02:00:00,0.0022,20.746,0.0,0.0,0.0,0.0,0.2792,1.1354,127.0,2949.0
2017-08-25 03:00:00,0.0021,20.359,0.0,0.0,0.0,0.0,0.2713,1.1364,77.0,2955.0
2017-08-25 04:00:00,0.002,19.931,0.0,0.0,0.0,0.0,0.3034,1.1378,65.0,2733.0
2017-08-25 05:00:00,0.0052,19.67,10.7223,31.3002,0.0,0.0,0.3519,1.1392,64.0,2716.0
2017-08-25 06:00:00,0.0087,20.899,109.5252,238.2585,0.0,0.0,0.4241,1.14,83.0,2563.0
2017-08-25 07:00:00,0.0025,22.835,273.2473,490.5715,0.0,0.0,0.4546,1.137,385.0,2368.0
2017-08-25 08:00:00,0.0023,25.303,450.4146,723.0456,0.0,0.0,0.4681,1.13,1225.0,1988.0
2017-08-25 09:00:00,0.002,27.205,608.3021,917.2161,0.0,0.0,0.4935,1.1248,2480.0,1846.0
2017-08-25 10:00:00,0.0025,28.695,721.8459,1059.7653,0.0,0.0,0.5275,1.1204,3473.0,2474.0
2017-08-25 11:00:00,0.002,29.868,779.0777,1141.0964,0.0,0.0,0.5264,1.1164,3844.0,3324.0
2017-08-25 12:00:00,0.0021,30.716,792.3409,1155.5116,0.0,0.0,0.4984,1.1132,3847.0,4199.0
2017-08-25 13:00:00,0.0024,31.104,730.0474,1102.1286,0.0,0.0,0.4828,1.1108,3790.0,4904.0
2017-08-25 14:00:00,0.0029,31.041,619.0901,984.3744,0.0,0.0,0.5011,1.1096,3570.0,5730.0
2017-08-25 15:00:00,0.0041,30.635,480.7593,810.4199,0.0,0.0,0.5151,1.1094,3212.0,6382.0
2017-08-25 16:00:00,0.0045,29.817,325.4844,592.0645,0.0,0.0,0.5256,1.1106,2771.0,5964.0
2017-08-25 17:00:00,0.0149,28.488,155.7099,344.1264,0.0,0.0,0.513,1.1131,2063.0,5651.0
2017-08-25 18:00:00,0.0018,26.227,29.6114,93.8786,0.0,0.0,0.5136,1.1174,1391.0,4957.0
2017-08-25 19:00:00,0.0034,24.335,0.3665,1.6365,0.0,0.0,0.5107,1.1222,646.0,4010.0
2017-08-25 20:00:00,0.0062,23.484,0.0,0.0,0.0,0.0,0.5861,1.1258,308.0,4158.0
2017-08-25 21:00:00,0.0092,22.963,0.0,0.0,0.0,0.0,0.6148,1.1278,177.0,4167.0
2017-08-25 22:00:00,0.0095,22.652,0.0,0.0,0.0,0.0,0.6552,1.129,122.0,3990.0
2017-08-25 23:00:00,0.0084,22.305,0.0,0.0,0.0,0.0,0.6382,1.1299,62.0,4261.0
2017-08-26 00:00:00,0.0066,21.856,0.0,0.0,0.0,0.0,0.6464,1.1307,60.0,4282.0
2017-08-26 01:00:00,0.0071,21.455,0.0,0.0,0.0,0.0,0.7001,1.1313,60.0,4336.0
2017-08-26 02:00:00,0.0077,21.167,0.0,0.0,0.0,0.0,0.7606,1.132,61.0,4429.0
2017-08-26 03:00:00,0.0086,20.853,0.0,0.0,0.0,0.0,0.7466,1.133,60.0,4486.0
2017-08-26 04:00:00,0.0084,20.546,0.0,0.0,0.0,0.0,0.7058,1.1342,60.0,4345.0
